,compound,neg,neu,pos,trading_date
442,0.296,0.0,0.944,0.056,2016-09-27
443,0.0,0.0,1.0,0.0,2016-09-29
444,0.7003,0.031,0.864,0.105,2016-10-06
445,0.5719,0.06,0.757,0.183,2016-10-10
446,0.4215,0.0,0.911,0.089,2016-10-11
447,0.7003,0.0,0.909,0.091,2016-10-12
448,0.8807,0.0,0.877,0.123,2016-10-21
449,0.3818,0.029,0.902,0.068,2016-10-20
450,0.4939,0.0,0.953,0.047,2016-10-27
451,0.5719,0.0,0.836,0.164,2016-10-28
452,-0.7717,0.209,0.739,0.051,2016-11-03
453,0.0,0.0,1.0,0.0,2016-11-05
454,0.0,0.0,1.0,0.0,2016-11-07
455,0.296,0.0,0.804,0.196,2016-11-11
456,0.5267,0.0,0.732,0.268,2016-11-14
457,0.7845,0.027,0.826,0.147,2016-11-15
458,0.836,0.0,0.84,0.16,2016-11-16
459,-0.9371,0.19,0.81,0.0,2016-11-17
460,-0.2263,0.06,0.94,0.0,2017-01-05
461,-0.4588,0.105,0.867,0.028,2017-01-10
462,0.8115,0.052,0.809,0.139,2017-01-27
463,0.836,0.059,0.67,0.271,2017-01-28
464,-0.1351,0.101,0.829,0.069,2017-02-03
465,-0.296,0.064,0.936,0.0,2017-02-04
466,0.3818,0.0,0.902,0.098,2017-02-10
467,0.5267,0.0,0.747,0.253,2017-02-14
468,0.296,0.0,0.833,0.167,2017-02-15
469,0.8957,0.0,0.9,0.1,2017-02-16
470,-0.743,0.158,0.802,0.04,2017-02-18
471,0.2023,0.045,0.893,0.062,2017-02-22
472,0.5106,0.0,0.852,0.148,2017-02-23
473,0.0,0.0,1.0,0.0,2017-02-24
474,0.0,0.0,1.0,0.0,2017-02-25
475,-0.4215,0.067,0.871,0.062,2017-03-01
476,0.4174,0.05,0.887,0.063,2017-03-06
477,-0.5859,0.048,0.952,0.0,2017-03-07
478,0.4814,0.08,0.825,0.095,2017-03-11
479,0.1027,0.088,0.841,0.071,2017-03-12
480,0.0,0.0,1.0,0.0,2017-03-16
481,-0.4215,0.093,0.907,0.0,2017-03-17
482,0.0258,0.0,0.971,0.029,2017-03-18
483,0.9781,0.0,0.672,0.328,2017-03-22
484,0.9201,0.0,0.665,0.335,2017-03-23
485,-0.9796,0.213,0.787,0.0,2017-03-24
486,-0.296,0.149,0.784,0.067,2017-03-25
487,0.8519,0.0,0.904,0.096,2017-03-27
488,0.4767,0.0,0.903,0.097,2017-03-28
489,-0.9657,0.176,0.792,0.032,2017-04-05
490,-0.2732,0.054,0.946,0.0,2017-04-06
491,-0.6908,0.076,0.909,0.014,2017-04-07
492,-0.8074,0.079,0.874,0.047,2017-04-08
493,0.9517,0.0,0.784,0.216,2017-04-10
494,0.6249,0.031,0.915,0.055,2017-04-13
495,0.0516,0.076,0.845,0.079,2017-04-17
496,0.0258,0.078,0.841,0.081,2017-04-18
497,-0.6597,0.131,0.803,0.066,2017-04-19
498,0.0,0.0,1.0,0.0,2017-04-25
499,0.9842,0.025,0.862,0.113,2017-04-28
500,0.1779,0.0,0.925,0.075,2017-04-27
501,0.1531,0.0,0.97,0.03,2017-04-29
502,0.2263,0.056,0.847,0.096,2017-05-03
503,-0.9393,0.129,0.822,0.05,2017-05-04
504,-0.7184,0.171,0.798,0.031,2017-05-05
505,0.5267,0.0,0.714,0.286,2017-05-13
506,0.6808,0.0,0.663,0.337,2017-05-15
507,0.5267,0.0,0.913,0.087,2017-05-16
508,0.7096,0.0,0.869,0.131,2017-05-18
509,0.7096,0.0,0.866,0.134,2017-05-19
510,-0.34,0.075,0.843,0.082,2017-05-22
511,-0.1779,0.079,0.835,0.086,2017-05-23
512,0.4767,0.0,0.921,0.079,2017-05-27
