,compound,neg,neu,pos,trading_date
532,0.8555,0.006,0.936,0.058,2015-02-19
533,0.0,0.0,1.0,0.0,2015-02-20
534,0.0,0.0,1.0,0.0,2015-02-21
535,0.8519,0.0,0.901,0.099,2015-02-23
536,0.9705,0.027,0.881,0.092,2015-02-24
537,-0.3818,0.044,0.956,0.0,2015-02-25
538,0.8832,0.038,0.819,0.143,2015-02-26
539,-0.8074,0.112,0.813,0.075,2015-02-27
540,0.0,0.0,1.0,0.0,2015-02-28
541,0.8603,0.055,0.871,0.074,2015-03-02
542,0.0,0.0,1.0,0.0,2015-03-01
543,0.0,0.033,0.935,0.033,2015-03-03
544,0.7172,0.0,0.958,0.042,2015-03-04
545,-0.9888,0.078,0.915,0.007,2015-03-05
546,0.946,0.014,0.869,0.116,2015-03-06
547,0.5859,0.0,0.973,0.027,2015-03-07
548,-0.6597,0.081,0.919,0.0,2015-03-08
549,-0.431,0.048,0.918,0.035,2015-03-09
550,0.9654,0.005,0.917,0.078,2015-03-10
551,-0.5719,0.064,0.89,0.046,2015-03-11
552,-0.9661,0.139,0.834,0.027,2015-03-12
553,-0.9485,0.179,0.741,0.08,2015-03-13
554,-0.4133,0.122,0.878,0.0,2015-03-14
555,0.4767,0.0,0.88,0.12,2015-03-15
556,0.1779,0.0,0.975,0.025,2015-03-16
557,0.9678,0.0,0.909,0.091,2015-03-17
558,-0.8751,0.102,0.857,0.041,2015-03-18
559,0.9661,0.03,0.88,0.09,2015-03-19
560,-0.0258,0.058,0.869,0.073,2015-03-21
561,-0.8689,0.086,0.914,0.0,2015-03-22
562,0.891,0.036,0.803,0.161,2015-03-23
563,-0.5719,0.132,0.868,0.0,2015-03-24
564,0.128,0.092,0.78,0.128,2015-03-25
565,0.0,0.0,1.0,0.0,2015-03-26
566,0.969,0.0,0.716,0.284,2015-03-27
567,0.0754,0.047,0.902,0.051,2015-03-28
568,0.323,0.041,0.86,0.098,2015-03-30
569,-0.6124,0.035,0.95,0.015,2015-04-02
570,-0.2846,0.108,0.804,0.088,2015-04-08
571,0.7269,0.034,0.875,0.091,2015-04-09
572,0.9485,0.004,0.936,0.06,2015-04-10
573,0.5106,0.035,0.865,0.1,2015-04-11
574,0.4939,0.105,0.781,0.114,2015-04-13
575,0.8957,0.018,0.852,0.13,2015-04-14
576,-0.4404,0.051,0.906,0.043,2015-04-15
577,-0.0258,0.008,0.985,0.007,2015-04-16
578,-0.7906,0.044,0.947,0.009,2015-04-17
579,0.765,0.056,0.784,0.16,2015-04-21
580,0.872,0.084,0.77,0.146,2015-04-22
581,-0.9246,0.089,0.911,0.0,2015-04-23
582,0.5994,0.048,0.892,0.059,2015-04-24
583,0.0,0.0,1.0,0.0,2015-04-25
584,-0.6249,0.104,0.845,0.051,2015-04-27
585,0.5423,0.056,0.872,0.072,2015-04-28
586,0.9924,0.01,0.875,0.115,2015-04-29
587,-0.5267,0.08,0.848,0.072,2015-04-30
588,-0.4019,0.034,0.94,0.027,2015-05-01
589,0.765,0.046,0.859,0.094,2015-05-05
590,0.2263,0.0,0.946,0.054,2015-05-06
591,-0.6919,0.109,0.846,0.045,2015-05-07
592,-0.8126,0.088,0.895,0.017,2015-05-08
593,0.0,0.0,1.0,0.0,2015-05-10
594,0.5574,0.032,0.891,0.077,2015-05-11
595,-0.296,0.024,0.976,0.0,2015-05-12
596,0.6705,0.0,0.814,0.186,2015-05-13
597,-0.836,0.052,0.922,0.026,2015-05-14
598,0.6908,0.0,0.923,0.077,2015-05-15
599,0.6124,0.038,0.896,0.066,2015-05-16
600,0.2333,0.09,0.806,0.104,2015-05-18
601,0.993,0.036,0.803,0.161,2015-05-19
602,0.1945,0.091,0.825,0.083,2015-05-20
603,0.2247,0.09,0.772,0.138,2015-05-21
604,-0.0516,0.037,0.922,0.041,2015-05-22
605,0.0,0.0,1.0,0.0,2015-05-24
606,0.6908,0.0,0.883,0.117,2015-05-26
607,0.0258,0.066,0.865,0.069,2015-05-27
608,-0.9217,0.053,0.947,0.0,2015-05-28
609,0.0,0.0,1.0,0.0,2015-05-29
610,-0.7783,0.149,0.814,0.037,2015-05-30
611,0.0,0.0,1.0,0.0,2015-05-31
612,0.0,0.0,1.0,0.0,2015-06-01
613,-0.296,0.077,0.881,0.042,2015-06-02
614,-0.875,0.109,0.891,0.0,2015-06-03
615,-0.128,0.013,0.987,0.0,2015-06-04
616,0.4939,0.0,0.963,0.037,2015-06-05
617,0.4939,0.0,0.89,0.11,2015-06-06
618,-0.7906,0.113,0.868,0.019,2015-06-07
619,0.5994,0.0,0.959,0.041,2015-06-08
620,0.9869,0.02,0.879,0.101,2015-06-09
621,0.1531,0.044,0.908,0.049,2015-06-10
622,-0.0772,0.068,0.87,0.062,2015-06-11
623,-0.1531,0.057,0.896,0.047,2015-06-12
624,-0.1027,0.08,0.92,0.0,2015-06-15
625,0.1027,0.065,0.846,0.089,2015-06-16
626,-0.8402,0.191,0.737,0.072,2015-06-17
627,0.9253,0.02,0.9,0.079,2015-06-18
628,0.4939,0.0,0.92,0.08,2015-06-19
629,0.9022,0.031,0.856,0.113,2015-06-22
630,0.5719,0.031,0.854,0.115,2015-06-23
631,0.4404,0.0,0.907,0.093,2015-06-24
632,0.9136,0.043,0.833,0.124,2015-06-25
633,0.8271,0.061,0.822,0.117,2015-06-26
634,-0.1779,0.029,0.971,0.0,2015-06-27
635,0.9756,0.042,0.76,0.199,2015-06-30
636,0.9719,0.03,0.84,0.13,2015-07-01
637,0.2023,0.0,0.965,0.035,2015-07-07
638,0.4215,0.05,0.89,0.06,2015-07-08
639,0.1531,0.022,0.942,0.036,2015-07-09
640,-0.5859,0.069,0.931,0.0,2015-07-10
641,-0.9001,0.121,0.879,0.0,2015-07-11
642,-0.802,0.091,0.909,0.0,2015-07-13
643,0.6486,0.0,0.932,0.068,2015-07-14
644,0.3818,0.07,0.824,0.106,2015-07-15
645,0.4767,0.022,0.932,0.046,2015-07-16
646,0.0,0.0,1.0,0.0,2015-07-17
647,0.7876,0.025,0.846,0.129,2015-07-20
648,0.6486,0.053,0.836,0.111,2015-07-21
649,-0.9393,0.089,0.874,0.037,2015-07-22
650,-0.6369,0.059,0.908,0.033,2015-07-23
651,0.8422,0.019,0.908,0.073,2015-07-24
652,0.0,0.0,1.0,0.0,2015-07-25
653,0.8555,0.0,0.84,0.16,2015-07-27
654,-0.25,0.087,0.852,0.061,2015-07-28
655,-0.5394,0.079,0.869,0.051,2015-07-30
656,0.7351,0.014,0.929,0.058,2015-07-31
657,0.3818,0.0,0.952,0.048,2015-08-01
658,0.2023,0.0,0.971,0.029,2015-08-02
659,-0.204,0.081,0.852,0.067,2015-08-04
660,-0.9129,0.101,0.858,0.041,2015-08-05
661,0.9497,0.021,0.853,0.126,2015-08-06
662,0.0,0.0,1.0,0.0,2015-08-08
663,0.7003,0.037,0.825,0.139,2015-08-10
664,0.0,0.0,1.0,0.0,2015-08-11
665,0.3041,0.021,0.949,0.03,2015-08-12
666,0.6845,0.055,0.851,0.093,2015-08-13
667,-0.9136,0.134,0.828,0.038,2015-08-14
668,0.9545,0.0,0.784,0.216,2015-08-15
669,0.296,0.044,0.874,0.082,2015-08-17
670,-0.5171,0.119,0.881,0.0,2015-08-19
671,0.5106,0.0,0.952,0.048,2015-08-20
672,0.1481,0.037,0.922,0.041,2015-08-21
673,0.0,0.0,1.0,0.0,2015-08-22
674,0.4215,0.104,0.794,0.102,2015-08-24
675,-0.3612,0.078,0.854,0.068,2015-08-25
676,-0.8126,0.108,0.848,0.043,2015-08-26
677,0.2732,0.013,0.946,0.041,2015-08-27
678,-0.7003,0.034,0.966,0.0,2015-08-28
679,0.9231,0.0,0.946,0.054,2015-09-01
680,0.8882,0.0,0.91,0.09,2015-09-02
681,0.296,0.0,0.975,0.025,2015-09-03
682,0.9118,0.0,0.837,0.163,2015-09-04
683,0.0,0.0,1.0,0.0,2015-09-07
684,0.73,0.036,0.888,0.076,2015-09-09
685,0.8807,0.039,0.876,0.084,2015-09-10
686,0.9664,0.034,0.844,0.122,2015-09-11
687,0.296,0.0,0.99,0.01,2015-09-14
688,0.0,0.0,1.0,0.0,2015-09-15
689,0.4927,0.016,0.933,0.051,2015-09-16
690,0.0772,0.034,0.931,0.035,2015-09-17
691,0.0516,0.043,0.89,0.066,2015-09-18
692,0.0,0.0,1.0,0.0,2015-09-19
693,-0.6808,0.067,0.933,0.0,2015-09-21
694,-0.4939,0.083,0.826,0.091,2015-09-22
695,0.9092,0.078,0.771,0.151,2015-09-23
696,-0.8667,0.055,0.906,0.039,2015-09-24
697,0.0,0.0,1.0,0.0,2015-09-25
698,0.0,0.0,1.0,0.0,2015-09-28
699,-0.5267,0.105,0.852,0.043,2015-09-29
700,0.4939,0.0,0.964,0.036,2015-09-30
701,0.7414,0.057,0.855,0.088,2015-10-01
702,-0.8625,0.076,0.901,0.023,2015-10-02
703,0.354,0.217,0.533,0.25,2015-10-03
704,-0.0387,0.072,0.836,0.093,2015-10-06
705,0.9531,0.0,0.907,0.093,2015-10-09
706,0.4215,0.0,0.934,0.066,2015-10-10
707,0.9632,0.018,0.822,0.16,2015-10-13
708,0.2614,0.054,0.885,0.061,2015-10-14
709,-0.8958,0.089,0.862,0.049,2015-10-15
710,-0.6808,0.079,0.888,0.032,2015-10-16
711,-0.9217,0.107,0.893,0.0,2015-10-17
712,-0.0772,0.119,0.774,0.107,2015-10-19
713,0.5095,0.013,0.952,0.035,2015-10-20
714,0.9903,0.013,0.877,0.109,2015-10-21
715,-0.6597,0.115,0.802,0.082,2015-10-22
716,0.8271,0.0,0.902,0.098,2015-10-24
717,0.4404,0.0,0.9,0.1,2015-10-25
718,0.6124,0.036,0.844,0.119,2015-10-26
719,0.9468,0.069,0.815,0.115,2015-10-27
720,0.9756,0.053,0.829,0.118,2015-10-28
721,0.9718,0.0,0.862,0.138,2015-10-29
722,0.9249,0.0,0.871,0.129,2015-10-30
723,0.4256,0.085,0.716,0.199,2015-11-02
724,0.34,0.0,0.947,0.053,2015-11-05
725,-0.9186,0.149,0.851,0.0,2015-11-08
726,-0.5574,0.044,0.944,0.012,2015-11-09
727,0.6908,0.046,0.862,0.092,2015-11-10
728,0.8979,0.032,0.875,0.093,2015-11-11
729,0.2023,0.014,0.962,0.024,2015-11-12
730,0.0258,0.052,0.892,0.055,2015-11-16
731,0.8271,0.0,0.827,0.173,2015-11-17
732,0.0,0.0,1.0,0.0,2015-11-18
733,0.9153,0.064,0.786,0.15,2015-11-19
734,0.5994,0.043,0.868,0.089,2015-11-20
735,-0.3818,0.018,0.982,0.0,2015-11-21
736,-0.25,0.062,0.893,0.045,2015-11-24
737,0.25,0.079,0.791,0.13,2015-11-25
738,0.7845,0.0,0.887,0.113,2015-12-02
739,-0.7992,0.167,0.743,0.09,2015-12-05
740,0.9804,0.035,0.802,0.163,2015-12-09
741,-0.9179,0.151,0.789,0.06,2015-12-10
742,0.1027,0.036,0.91,0.054,2015-12-11
743,0.875,0.0,0.863,0.138,2015-12-14
744,0.4767,0.101,0.815,0.084,2015-12-15
745,0.743,0.087,0.763,0.15,2015-12-16
746,0.4509,0.036,0.912,0.052,2015-12-17
747,-0.4939,0.046,0.954,0.0,2015-12-18
748,-0.8519,0.139,0.838,0.023,2015-12-19
749,0.8765,0.037,0.845,0.119,2015-12-21
750,-0.25,0.094,0.795,0.111,2015-12-22
751,0.4215,0.0,0.959,0.041,2015-12-23
752,0.2263,0.0,0.927,0.073,2015-12-24
753,0.0,0.0,1.0,0.0,2015-12-25
754,0.2878,0.117,0.726,0.157,2015-12-29
755,-0.9509,0.145,0.83,0.025,2015-12-30
756,-0.7906,0.121,0.826,0.053,2015-12-31
757,-0.8481,0.174,0.759,0.067,2016-01-01
758,0.7003,0.0,0.919,0.081,2016-01-04
759,0.0258,0.094,0.826,0.08,2016-01-05
760,0.5106,0.044,0.911,0.045,2016-01-06
761,0.875,0.027,0.881,0.091,2016-01-07
762,-0.7506,0.083,0.871,0.047,2016-01-08
763,-0.7845,0.189,0.811,0.0,2016-01-09
764,0.2263,0.0,0.968,0.032,2016-01-11
765,-0.2263,0.165,0.696,0.139,2016-01-14
766,0.8998,0.047,0.778,0.175,2016-01-15
767,0.7506,0.0,0.91,0.09,2016-01-16
768,0.9393,0.03,0.838,0.132,2016-01-20
769,-0.2716,0.039,0.928,0.033,2016-01-22
770,-0.1779,0.014,0.97,0.016,2016-01-23
771,0.6605,0.0,0.845,0.155,2016-01-25
772,-0.0258,0.059,0.887,0.055,2016-01-27
773,0.6908,0.036,0.852,0.113,2016-01-26
774,0.6908,0.059,0.868,0.073,2016-01-28
775,-0.1779,0.08,0.846,0.074,2016-01-29
776,-0.6124,0.062,0.92,0.018,2016-01-30
777,0.9972,0.049,0.704,0.246,2016-02-02
778,0.9273,0.042,0.8,0.158,2016-02-03
779,0.4588,0.036,0.903,0.061,2016-02-04
780,0.5106,0.052,0.887,0.06,2016-02-05
781,-0.8074,0.142,0.828,0.03,2016-02-06
782,-0.6486,0.097,0.875,0.028,2016-02-08
783,0.4019,0.0,0.886,0.114,2016-02-12
784,0.0,0.0,1.0,0.0,2016-02-13
785,0.0,0.0,1.0,0.0,2016-02-14
786,-0.296,0.049,0.951,0.0,2016-02-16
787,0.946,0.038,0.838,0.124,2016-02-17
788,0.9552,0.119,0.703,0.179,2016-02-18
789,0.9861,0.099,0.702,0.199,2016-02-19
790,0.9169,0.061,0.837,0.102,2016-02-20
791,0.1531,0.07,0.844,0.086,2016-02-21
792,-0.7579,0.126,0.775,0.1,2016-02-22
793,0.959,0.033,0.876,0.09,2016-02-23
794,0.9432,0.078,0.798,0.124,2016-02-24
795,0.802,0.057,0.852,0.091,2016-02-25
796,-0.0772,0.086,0.824,0.089,2016-02-26
797,0.9686,0.086,0.726,0.188,2016-02-27
798,0.8807,0.073,0.704,0.223,2016-02-28
799,0.1531,0.066,0.865,0.068,2016-03-01
800,0.4404,0.065,0.859,0.076,2016-03-02
801,0.6597,0.0,0.945,0.055,2016-03-03
802,-0.5719,0.109,0.786,0.105,2016-03-04
803,0.1531,0.058,0.848,0.094,2016-03-05
804,0.9042,0.037,0.877,0.086,2016-03-07
805,-0.9349,0.118,0.86,0.022,2016-03-08
806,0.8047,0.028,0.876,0.096,2016-03-09
807,0.0,0.0,1.0,0.0,2016-03-10
808,0.967,0.036,0.848,0.116,2016-03-11
809,0.6124,0.056,0.86,0.085,2016-03-12
810,-0.9214,0.138,0.819,0.043,2016-03-15
811,0.7783,0.054,0.851,0.095,2016-03-16
812,-0.8555,0.084,0.871,0.045,2016-03-17
813,0.3818,0.081,0.8,0.119,2016-03-18
814,-0.5859,0.088,0.824,0.089,2016-03-19
815,-0.3818,0.09,0.854,0.056,2016-03-20
816,0.9492,0.036,0.874,0.09,2016-03-21
817,0.4497,0.0,0.948,0.052,2016-03-22
818,0.8271,0.035,0.897,0.068,2016-03-23
819,-0.743,0.092,0.862,0.047,2016-03-24
820,0.9136,0.038,0.826,0.136,2016-03-25
821,-0.4215,0.073,0.899,0.028,2016-03-29
822,0.9688,0.056,0.784,0.16,2016-03-30
823,-0.3612,0.068,0.876,0.055,2016-03-31
824,-0.1027,0.068,0.874,0.058,2016-04-01
825,0.0,0.0,1.0,0.0,2016-04-03
826,-0.4939,0.058,0.905,0.037,2016-04-04
827,0.0,0.0,1.0,0.0,2016-04-06
828,0.6808,0.066,0.841,0.093,2016-04-08
829,0.4215,0.054,0.869,0.077,2016-04-09
830,-0.6369,0.136,0.864,0.0,2016-04-13
831,0.8625,0.0,0.907,0.093,2016-04-14
832,0.8793,0.017,0.923,0.06,2016-04-15
833,-0.9022,0.121,0.784,0.095,2016-04-16
834,0.7003,0.0,0.934,0.066,2016-04-19
835,0.0,0.0,1.0,0.0,2016-04-20
836,-0.5574,0.048,0.952,0.0,2016-04-21
837,-0.0516,0.174,0.698,0.128,2016-04-22
838,0.1779,0.134,0.684,0.182,2016-04-23
839,0.1779,0.142,0.665,0.193,2016-04-24
840,-0.296,0.071,0.929,0.0,2016-04-25
841,-0.6359,0.076,0.87,0.054,2016-04-27
842,0.0,0.0,1.0,0.0,2016-04-26
843,0.9799,0.03,0.873,0.097,2016-04-28
844,-0.891,0.101,0.884,0.015,2016-04-29
845,-0.93,0.173,0.778,0.049,2016-04-30
846,0.0,0.0,1.0,0.0,2016-05-03
847,-0.3182,0.084,0.862,0.054,2016-05-04
848,-0.296,0.072,0.888,0.04,2016-05-05
849,0.2944,0.0,0.968,0.032,2016-05-06
850,-0.9217,0.142,0.81,0.048,2016-05-10
851,0.8569,0.081,0.819,0.099,2016-05-13
852,0.0516,0.121,0.768,0.111,2016-05-12
853,0.9081,0.0,0.924,0.076,2016-05-14
854,0.4939,0.03,0.882,0.088,2016-05-16
855,0.9813,0.044,0.818,0.137,2016-05-17
856,0.4767,0.052,0.872,0.076,2016-05-18
857,0.0,0.065,0.87,0.065,2016-05-19
858,0.9258,0.029,0.852,0.119,2016-05-20
859,0.8399,0.021,0.88,0.099,2016-05-21
860,0.5864,0.028,0.855,0.117,2016-05-24
861,0.9404,0.045,0.791,0.164,2016-05-25
862,0.7717,0.0,0.94,0.06,2016-05-26
863,0.0,0.0,1.0,0.0,2016-05-30
864,-0.6705,0.032,0.947,0.021,2016-06-01
865,0.1531,0.084,0.817,0.099,2016-06-02
866,0.7409,0.058,0.843,0.099,2016-06-03
867,0.6808,0.0,0.885,0.115,2016-06-04
868,0.0,0.0,1.0,0.0,2016-06-06
869,-0.5478,0.054,0.946,0.0,2016-06-07
870,0.0,0.0,1.0,0.0,2016-06-08
871,0.2144,0.037,0.922,0.041,2016-06-10
872,0.0258,0.0,0.969,0.031,2016-06-11
873,0.6597,0.034,0.891,0.075,2016-06-13
874,0.3612,0.027,0.925,0.048,2016-06-14
875,-0.5859,0.068,0.932,0.0,2016-06-17
876,-0.2263,0.072,0.868,0.06,2016-06-18
877,-0.1531,0.043,0.911,0.046,2016-06-20
878,0.7579,0.024,0.902,0.074,2016-06-21
879,0.6597,0.029,0.907,0.064,2016-06-22
880,0.0,0.0,1.0,0.0,2016-06-23
881,0.4588,0.0,0.94,0.06,2016-06-28
882,0.088,0.065,0.854,0.081,2016-07-01
883,-0.9349,0.227,0.773,0.0,2016-07-02
884,0.8979,0.0,0.736,0.264,2016-07-05
885,0.4019,0.0,0.93,0.07,2016-07-06
886,0.34,0.035,0.896,0.07,2016-07-07
887,0.0772,0.101,0.782,0.117,2016-07-09
888,-0.1531,0.056,0.894,0.05,2016-07-13
889,0.4973,0.0,0.95,0.05,2016-07-15
890,-0.2263,0.139,0.776,0.086,2016-07-20
891,0.5574,0.016,0.955,0.029,2016-07-22
892,-0.7579,0.111,0.87,0.019,2016-07-25
893,0.3818,0.0,0.963,0.037,2016-07-26
894,0.9875,0.028,0.828,0.144,2016-07-27
895,0.4005,0.062,0.856,0.082,2016-07-28
896,0.9442,0.063,0.749,0.188,2016-07-30
897,0.9201,0.057,0.793,0.149,2016-08-01
898,0.3612,0.129,0.701,0.17,2016-08-02
899,-0.3612,0.137,0.714,0.149,2016-08-03
900,0.8126,0.042,0.89,0.068,2016-08-04
901,0.4588,0.0,0.907,0.093,2016-08-15
902,0.9265,0.03,0.871,0.099,2016-08-16
903,-0.3716,0.094,0.802,0.104,2016-08-17
904,-0.3716,0.067,0.888,0.045,2016-08-18
905,0.6085,0.056,0.861,0.083,2016-08-19
906,0.0,0.0,1.0,0.0,2016-08-20
907,-0.34,0.062,0.889,0.05,2016-08-22
908,0.2023,0.036,0.915,0.05,2016-08-23
909,0.0,0.0,1.0,0.0,2016-08-24
910,0.8748,0.082,0.713,0.205,2016-08-25
911,-0.34,0.071,0.867,0.062,2016-08-26
912,0.296,0.0,0.916,0.084,2016-08-27
913,-0.0258,0.102,0.815,0.084,2016-08-30
914,0.7506,0.115,0.763,0.122,2016-08-31
915,0.5423,0.04,0.903,0.058,2016-09-01
916,-0.743,0.118,0.846,0.036,2016-09-02
917,-0.3818,0.083,0.872,0.046,2016-09-04
918,0.9796,0.018,0.795,0.187,2016-09-07
919,0.981,0.015,0.851,0.135,2016-09-08
920,0.25,0.113,0.759,0.128,2016-09-09
921,-0.1531,0.151,0.849,0.0,2016-09-10
922,0.95,0.0,0.771,0.229,2016-09-13
923,0.875,0.0,0.874,0.126,2016-09-14
924,0.886,0.032,0.899,0.069,2016-09-15
925,0.765,0.029,0.928,0.042,2016-09-16
926,0.4497,0.0,0.918,0.082,2016-09-17
927,0.296,0.0,0.872,0.128,2016-09-20
928,0.0,0.0,1.0,0.0,2016-09-21
929,-0.2263,0.108,0.892,0.0,2016-09-22
930,0.2944,0.098,0.78,0.122,2016-09-23
931,-0.6808,0.082,0.868,0.05,2016-09-26
932,-0.128,0.092,0.831,0.077,2016-09-27
933,0.9349,0.0,0.889,0.111,2016-09-29
934,0.2263,0.059,0.831,0.11,2016-09-30
935,-0.4215,0.098,0.847,0.055,2016-10-01
936,0.6124,0.057,0.82,0.123,2016-10-03
937,0.1531,0.0,0.987,0.013,2016-10-05
938,0.9476,0.0,0.918,0.082,2016-10-06
939,0.7906,0.099,0.749,0.151,2016-10-07
940,0.7845,0.078,0.78,0.142,2016-10-11
941,0.946,0.061,0.756,0.183,2016-10-12
942,0.5106,0.0,0.896,0.104,2016-10-13
943,-0.7003,0.12,0.816,0.065,2016-10-19
944,0.34,0.0,0.806,0.194,2016-10-20
945,0.0,0.0,1.0,0.0,2016-10-22
946,0.6731,0.055,0.867,0.078,2016-10-26
947,0.128,0.058,0.886,0.056,2016-10-27
948,0.2263,0.056,0.889,0.055,2016-10-28
949,0.5267,0.0,0.941,0.059,2016-10-29
950,0.0,0.0,1.0,0.0,2016-10-31
951,-0.6249,0.317,0.683,0.0,2016-11-01
952,-0.4215,0.076,0.924,0.0,2016-11-05
953,-0.0258,0.06,0.882,0.058,2016-11-06
954,0.0,0.0,1.0,0.0,2016-11-07
955,0.25,0.0,0.938,0.062,2016-11-08
956,-0.128,0.053,0.947,0.0,2016-11-09
957,0.5267,0.0,0.833,0.167,2016-11-10
958,-0.2177,0.123,0.773,0.103,2016-11-11
959,-0.9865,0.149,0.807,0.044,2016-11-15
960,-0.8316,0.109,0.891,0.0,2016-11-16
961,0.9674,0.0,0.721,0.279,2016-11-17
962,0.0,0.0,1.0,0.0,2016-11-18
963,-0.3182,0.223,0.777,0.0,2016-11-21
964,0.0772,0.023,0.941,0.036,2016-11-29
965,-0.1531,0.056,0.903,0.042,2016-11-30
966,0.4404,0.068,0.787,0.144,2016-12-01
967,0.743,0.0,0.835,0.165,2016-12-03
968,0.555,0.0,0.881,0.119,2016-12-04
969,0.8591,0.0,0.919,0.081,2016-12-06
970,0.5719,0.077,0.834,0.088,2016-12-07
971,0.6249,0.0,0.855,0.145,2016-12-08
972,-0.2023,0.031,0.951,0.018,2016-12-13
973,0.0772,0.023,0.942,0.035,2016-12-16
974,0.4215,0.08,0.842,0.079,2016-12-19
975,-0.4019,0.094,0.906,0.0,2016-12-20
976,-0.2732,0.093,0.83,0.077,2016-12-23
977,0.2023,0.164,0.631,0.206,2016-12-22
978,0.0,0.0,1.0,0.0,2016-12-31
979,0.3182,0.0,0.935,0.065,2017-01-02
980,0.8402,0.031,0.878,0.091,2017-01-05
981,0.6597,0.0,0.962,0.038,2017-01-06
982,0.0,0.0,1.0,0.0,2017-01-07
983,0.8176,0.0,0.868,0.132,2017-01-09
984,0.0,0.0,1.0,0.0,2017-01-10
985,0.0,0.0,1.0,0.0,2017-01-11
986,0.9169,0.0,0.87,0.13,2017-01-12
987,-0.5719,0.045,0.955,0.0,2017-01-13
988,-0.5574,0.093,0.907,0.0,2017-01-17
989,0.8074,0.019,0.881,0.1,2017-01-19
990,0.875,0.0,0.841,0.159,2017-01-21
991,-0.8519,0.072,0.928,0.0,2017-01-22
992,0.8807,0.0,0.849,0.151,2017-01-24
993,0.25,0.058,0.871,0.071,2017-01-25
994,-0.946,0.165,0.762,0.073,2017-01-26
995,-0.8126,0.091,0.839,0.07,2017-01-27
996,0.992,0.036,0.808,0.156,2017-02-01
997,0.6908,0.029,0.901,0.07,2017-02-02
998,0.8211,0.073,0.812,0.116,2017-02-03
999,-0.5267,0.053,0.947,0.0,2017-02-04
1000,0.3182,0.0,0.927,0.073,2017-02-07
1001,0.5994,0.095,0.725,0.18,2017-02-08
1002,0.7964,0.037,0.857,0.106,2017-02-10
1003,0.6124,0.036,0.886,0.078,2017-02-13
1004,0.9201,0.018,0.878,0.103,2017-02-14
1005,0.9786,0.014,0.855,0.131,2017-02-15
1006,-0.7003,0.079,0.902,0.019,2017-02-16
1007,0.0516,0.0,0.973,0.027,2017-02-17
1008,0.6249,0.0,0.884,0.116,2017-02-20
1009,-0.2732,0.095,0.851,0.055,2017-02-21
1010,0.875,0.0,0.933,0.067,2017-02-23
1011,0.0,0.0,1.0,0.0,2017-02-24
1012,0.9786,0.0,0.861,0.139,2017-02-25
1013,0.0516,0.0,0.962,0.038,2017-02-26
1014,0.5267,0.0,0.925,0.075,2017-02-27
1015,-0.25,0.082,0.845,0.072,2017-03-01
1016,0.9674,0.017,0.87,0.113,2017-03-02
1017,0.5267,0.0,0.948,0.052,2017-03-06
1018,-0.8957,0.087,0.913,0.0,2017-03-09
1019,0.8225,0.0,0.777,0.223,2017-03-10
1020,-0.9657,0.205,0.753,0.042,2017-03-16
1021,-0.8807,0.14,0.832,0.028,2017-03-17
1022,0.0,0.0,1.0,0.0,2017-03-20
1023,0.2023,0.067,0.857,0.075,2017-03-21
1024,0.9244,0.0,0.911,0.089,2017-03-22
1025,-0.7003,0.134,0.8,0.066,2017-03-25
1026,0.8519,0.0,0.904,0.096,2017-03-27
1027,0.0772,0.068,0.848,0.084,2017-03-28
1028,-0.7184,0.192,0.744,0.064,2017-03-29
1029,-0.7184,0.121,0.839,0.04,2017-03-30
1030,0.7717,0.025,0.883,0.093,2017-03-31
1031,0.8402,0.022,0.882,0.097,2017-04-01
1032,-0.2732,0.066,0.889,0.045,2017-04-03
1033,0.765,0.015,0.89,0.095,2017-04-05
1034,0.743,0.052,0.862,0.086,2017-04-06
1035,-0.6124,0.109,0.812,0.08,2017-04-11
1036,-0.128,0.094,0.816,0.089,2017-04-12
1037,0.9808,0.02,0.848,0.132,2017-04-13
1038,0.8402,0.0,0.95,0.05,2017-04-14
1039,0.9371,0.0,0.882,0.118,2017-04-15
1040,0.0,0.0,1.0,0.0,2017-04-17
1041,0.2023,0.1,0.742,0.158,2017-04-18
1042,-0.5994,0.033,0.967,0.0,2017-04-19
1043,0.8462,0.048,0.778,0.173,2017-04-20
1044,-0.7351,0.205,0.795,0.0,2017-04-21
1045,0.0,0.0,1.0,0.0,2017-04-22
1046,0.9921,0.032,0.755,0.213,2017-04-25
1047,0.2263,0.044,0.895,0.061,2017-04-26
1048,0.0,0.0,1.0,0.0,2017-04-27
1049,-0.2851,0.102,0.798,0.1,2017-04-28
1050,0.1901,0.049,0.886,0.065,2017-04-29
1051,0.9393,0.047,0.732,0.221,2017-04-30
1052,0.7906,0.042,0.858,0.101,2017-05-02
1053,0.1868,0.071,0.835,0.094,2017-05-01
1054,0.9516,0.039,0.855,0.107,2017-05-03
1055,0.9205,0.068,0.823,0.109,2017-05-04
1056,0.9325,0.008,0.922,0.07,2017-05-05
1057,-0.3612,0.07,0.893,0.038,2017-05-06
1058,-0.079,0.127,0.8,0.073,2017-05-08
1059,0.0,0.0,1.0,0.0,2017-05-09
1060,0.9758,0.015,0.908,0.078,2017-05-10
1061,0.6249,0.079,0.802,0.119,2017-05-11
1062,0.4754,0.021,0.926,0.054,2017-05-12
1063,0.296,0.0,0.82,0.18,2017-05-13
1064,-0.3612,0.265,0.608,0.127,2017-05-15
