,compound,neg,neu,pos,trading_date
532,0.3818,0.0,0.86,0.14,2017-11-27
533,0.6808,0.058,0.854,0.088,2017-11-30
534,0.2732,0.035,0.921,0.044,2017-12-01
535,0.8885,0.0,0.865,0.135,2017-12-04
536,0.5423,0.074,0.76,0.166,2017-12-06
537,0.734,0.0,0.929,0.071,2017-12-08
538,0.0,0.0,1.0,0.0,2017-12-07
539,0.0,0.0,1.0,0.0,2017-12-12
540,0.0,0.0,1.0,0.0,2017-12-13
541,0.9432,0.02,0.818,0.162,2017-12-15
542,-0.8885,0.116,0.884,0.0,2017-12-16
543,-0.9325,0.139,0.81,0.05,2017-12-19
544,0.9042,0.0,0.912,0.088,2017-12-20
545,0.9806,0.013,0.807,0.18,2017-12-22
546,0.8126,0.0,0.792,0.208,2017-12-23
547,-0.8519,0.203,0.7,0.096,2018-01-01
548,0.4188,0.0,0.951,0.049,2018-01-05
549,0.9335,0.0,0.914,0.086,2018-01-09
550,0.5574,0.0,0.923,0.077,2018-01-08
551,0.5859,0.045,0.89,0.066,2018-01-12
552,0.7351,0.044,0.873,0.082,2018-01-13
553,0.3182,0.0,0.777,0.223,2018-01-17
554,0.765,0.0,0.921,0.079,2018-01-19
555,-0.7783,0.088,0.894,0.018,2018-01-21
556,0.2732,0.0,0.962,0.038,2018-01-22
557,0.6597,0.0,0.954,0.046,2018-01-24
558,-0.1531,0.051,0.905,0.044,2018-01-25
559,0.0516,0.113,0.772,0.115,2018-01-26
560,0.5267,0.032,0.91,0.058,2018-01-29
561,0.9395,0.042,0.876,0.082,2018-02-01
562,0.8998,0.0,0.823,0.177,2018-02-02
563,0.5267,0.0,0.893,0.107,2018-02-06
564,0.2023,0.0,0.935,0.065,2018-02-05
565,-0.4019,0.091,0.909,0.0,2018-02-07
566,0.9584,0.0,0.744,0.256,2018-02-08
567,0.9559,0.0,0.859,0.141,2018-02-09
568,-0.8162,0.136,0.819,0.046,2018-02-12
569,0.0,0.0,1.0,0.0,2018-02-13
570,0.8613,0.0,0.866,0.134,2018-02-15
571,0.0,0.0,1.0,0.0,2018-02-14
572,-0.296,0.091,0.854,0.055,2018-02-16
573,0.0772,0.0,0.966,0.034,2018-02-18
574,-0.6002,0.135,0.865,0.0,2018-02-17
575,0.3612,0.0,0.783,0.217,2018-02-23
576,0.4648,0.0,0.883,0.117,2018-02-25
577,-0.9565,0.218,0.701,0.08,2018-02-27
578,-0.8885,0.277,0.723,0.0,2018-02-26
579,0.7184,0.0,0.924,0.076,2018-03-01
580,0.6808,0.0,0.933,0.067,2018-03-02
581,-0.8807,0.21,0.79,0.0,2018-03-07
582,-0.0516,0.05,0.906,0.044,2018-03-06
583,0.0,0.0,1.0,0.0,2018-03-09
584,-0.5994,0.131,0.794,0.075,2018-03-13
585,0.7324,0.0,0.796,0.204,2018-03-12
586,0.6597,0.0,0.866,0.134,2018-03-14
587,0.0834,0.046,0.905,0.049,2018-03-15
588,0.3818,0.061,0.839,0.1,2018-03-16
589,0.0,0.0,1.0,0.0,2018-03-17
590,-0.5994,0.115,0.816,0.069,2018-03-19
591,-0.8038,0.109,0.803,0.088,2018-03-20
592,0.9964,0.033,0.785,0.182,2018-03-21
593,-0.9337,0.081,0.863,0.056,2018-03-22
594,0.1531,0.053,0.874,0.073,2018-03-23
595,0.4084,0.033,0.918,0.05,2018-03-24
596,0.1779,0.037,0.903,0.059,2018-03-25
597,-0.5994,0.029,0.964,0.007,2018-03-27
598,0.8316,0.027,0.907,0.066,2018-03-26
599,-0.816,0.068,0.879,0.054,2018-03-28
600,-0.0772,0.066,0.865,0.069,2018-03-29
601,-0.7627,0.094,0.859,0.047,2018-03-30
602,0.0,0.0,1.0,0.0,2018-04-04
603,-0.8144,0.126,0.773,0.101,2018-04-05
604,-0.0418,0.05,0.9,0.05,2018-04-06
605,-0.4767,0.086,0.914,0.0,2018-04-07
606,-0.8689,0.088,0.866,0.046,2018-04-09
607,0.6486,0.0,0.908,0.092,2018-04-10
608,0.9965,0.028,0.778,0.194,2018-04-11
609,0.8955,0.0,0.936,0.064,2018-04-12
610,-0.25,0.101,0.826,0.072,2018-04-13
611,0.7351,0.0,0.945,0.055,2018-04-14
612,0.4767,0.0,0.926,0.074,2018-04-15
613,-0.9958,0.182,0.763,0.055,2018-04-17
614,-0.765,0.264,0.667,0.069,2018-04-16
615,0.5904,0.103,0.655,0.242,2018-04-18
616,0.7845,0.044,0.872,0.084,2018-04-19
617,-0.6597,0.103,0.897,0.0,2018-04-20
618,-0.3818,0.076,0.868,0.055,2018-04-21
619,0.4019,0.049,0.873,0.078,2018-04-24
620,-0.4019,0.14,0.808,0.052,2018-04-23
621,0.936,0.0,0.871,0.129,2018-04-25
622,0.2543,0.109,0.778,0.113,2018-04-26
623,0.9593,0.02,0.883,0.097,2018-04-27
624,0.0,0.0,1.0,0.0,2018-04-28
625,0.0688,0.066,0.875,0.059,2018-05-01
626,-0.765,0.177,0.672,0.151,2018-04-30
627,0.8316,0.034,0.896,0.07,2018-05-02
628,-0.8165,0.088,0.845,0.067,2018-05-03
629,0.765,0.0,0.84,0.16,2018-05-08
630,0.9343,0.028,0.855,0.117,2018-05-09
631,0.9534,0.041,0.749,0.21,2018-05-11
632,-0.9736,0.123,0.842,0.035,2018-05-15
633,-0.7414,0.149,0.851,0.0,2018-05-14
634,0.9333,0.012,0.907,0.081,2018-05-16
635,0.296,0.04,0.88,0.079,2018-05-17
636,0.9274,0.08,0.758,0.162,2018-05-18
637,0.0,0.0,1.0,0.0,2018-05-22
638,0.25,0.1,0.765,0.134,2018-05-21
639,0.0085,0.054,0.88,0.066,2018-05-23
640,0.765,0.0,0.916,0.084,2018-05-24
641,-0.5106,0.082,0.848,0.07,2018-05-25
642,0.0,0.0,1.0,0.0,2018-05-30
643,0.4767,0.055,0.869,0.076,2018-06-01
644,0.1027,0.0,0.96,0.04,2018-05-31
645,-0.9371,0.129,0.857,0.014,2018-06-05
646,-0.7429,0.06,0.94,0.0,2018-06-04
647,0.9887,0.013,0.868,0.119,2018-06-06
648,0.0,0.0,1.0,0.0,2018-06-07
649,-0.2023,0.167,0.833,0.0,2018-06-08
650,-0.2732,0.108,0.82,0.072,2018-06-11
651,-0.9244,0.214,0.733,0.054,2018-06-12
652,0.6249,0.016,0.922,0.062,2018-06-14
653,0.34,0.0,0.949,0.051,2018-06-13
654,-0.4939,0.074,0.926,0.0,2018-06-15
655,0.4767,0.0,0.903,0.097,2018-06-20
656,0.128,0.0,0.966,0.034,2018-06-19
657,0.3612,0.069,0.841,0.09,2018-06-21
658,0.0772,0.066,0.859,0.075,2018-06-22
659,-0.2023,0.121,0.718,0.161,2018-06-27
660,0.1027,0.036,0.923,0.041,2018-06-28
661,0.0,0.0,1.0,0.0,2018-06-29
662,0.6808,0.0,0.95,0.05,2018-07-03
663,0.5994,0.016,0.928,0.056,2018-07-04
664,-0.4588,0.091,0.909,0.0,2018-07-05
665,-0.4588,0.091,0.909,0.0,2018-07-06
666,-0.9501,0.154,0.828,0.018,2018-07-10
667,0.7351,0.05,0.854,0.096,2018-07-11
668,0.296,0.0,0.929,0.071,2018-07-12
669,0.0,0.0,1.0,0.0,2018-07-18
670,0.891,0.0,0.847,0.153,2018-07-17
671,-0.5994,0.098,0.902,0.0,2018-07-20
672,0.9903,0.051,0.791,0.158,2018-07-25
673,0.7845,0.027,0.845,0.128,2018-07-24
674,0.4678,0.097,0.801,0.102,2018-07-26
675,0.8126,0.109,0.748,0.143,2018-07-27
676,-0.1531,0.059,0.895,0.046,2018-07-28
677,0.0056,0.053,0.89,0.057,2018-08-01
678,0.1027,0.062,0.85,0.088,2018-08-02
679,0.4588,0.0,0.889,0.111,2018-08-03
680,-0.6486,0.185,0.739,0.076,2018-08-05
681,-0.8591,0.081,0.874,0.044,2018-08-06
682,0.0,0.0,1.0,0.0,2018-08-09
683,-0.4767,0.081,0.919,0.0,2018-08-10
684,0.9578,0.0,0.815,0.185,2018-08-14
685,0.8573,0.0,0.872,0.128,2018-08-15
686,-0.9887,0.2,0.8,0.0,2018-08-16
687,-0.2247,0.103,0.821,0.076,2018-08-21
688,-0.25,0.054,0.946,0.0,2018-08-22
689,-0.296,0.061,0.939,0.0,2018-08-24
690,0.765,0.067,0.796,0.138,2018-08-23
691,-0.4019,0.124,0.751,0.125,2018-08-28
692,0.0258,0.076,0.832,0.092,2018-08-27
693,-0.8271,0.081,0.89,0.029,2018-08-29
694,-0.6486,0.044,0.943,0.013,2018-09-04
695,0.0516,0.064,0.862,0.075,2018-09-05
696,-0.34,0.014,0.986,0.0,2018-09-06
697,-0.296,0.216,0.784,0.0,2018-09-07
698,-0.2732,0.057,0.905,0.039,2018-09-12
699,-0.1531,0.015,0.985,0.0,2018-09-13
700,0.3818,0.09,0.798,0.112,2018-09-14
701,0.0,0.0,1.0,0.0,2018-09-18
702,0.5267,0.0,0.964,0.036,2018-09-20
703,-0.2263,0.079,0.861,0.06,2018-09-21
704,0.3182,0.018,0.945,0.037,2018-09-24
705,-0.6711,0.058,0.903,0.039,2018-09-25
706,-0.9102,0.179,0.774,0.046,2018-09-26
707,0.0,0.0,1.0,0.0,2018-09-27
708,-0.8442,0.103,0.832,0.065,2018-09-29
709,-0.25,0.041,0.925,0.034,2018-09-28
710,-0.4588,0.04,0.96,0.0,2018-10-02
711,-0.1464,0.109,0.794,0.097,2018-10-01
712,-0.8462,0.085,0.893,0.022,2018-10-03
713,0.0,0.0,1.0,0.0,2018-10-04
714,0.6486,0.138,0.666,0.196,2018-10-06
715,0.0,0.0,1.0,0.0,2018-10-09
716,0.0,0.0,1.0,0.0,2018-10-10
717,-0.6597,0.116,0.884,0.0,2018-10-12
718,-0.128,0.07,0.87,0.06,2018-10-13
719,-0.128,0.071,0.867,0.062,2018-10-14
720,-0.9584,0.181,0.819,0.0,2018-10-17
721,0.8176,0.071,0.795,0.134,2018-10-18
722,-0.9442,0.107,0.885,0.008,2018-10-19
723,-0.25,0.074,0.882,0.044,2018-10-20
724,-0.8625,0.315,0.625,0.06,2018-10-21
725,0.0,0.0,1.0,0.0,2018-10-23
726,0.6705,0.0,0.831,0.169,2018-10-22
727,0.9081,0.018,0.903,0.079,2018-10-24
728,0.9001,0.0,0.933,0.067,2018-10-25
729,0.9147,0.082,0.793,0.125,2018-10-26
730,0.0258,0.048,0.887,0.065,2018-10-27
731,0.743,0.036,0.888,0.076,2018-10-30
732,0.2732,0.0,0.942,0.058,2018-10-29
733,0.9537,0.077,0.797,0.125,2018-10-31
734,0.7906,0.129,0.634,0.237,2018-11-01
735,0.886,0.051,0.795,0.154,2018-11-02
736,-0.7096,0.232,0.702,0.065,2018-11-03
737,-0.5106,0.073,0.894,0.034,2018-11-06
738,-0.34,0.112,0.888,0.0,2018-11-05
739,-0.4215,0.056,0.912,0.031,2018-11-07
740,0.4215,0.0,0.945,0.055,2018-11-08
741,-0.5423,0.122,0.785,0.094,2018-11-12
742,0.6597,0.0,0.886,0.114,2018-11-13
743,-0.875,0.132,0.82,0.047,2018-11-16
744,0.8123,0.024,0.864,0.112,2018-11-17
745,-0.3818,0.097,0.844,0.058,2018-11-19
746,0.1027,0.044,0.914,0.042,2018-11-21
747,0.3818,0.078,0.754,0.168,2018-11-20
748,0.1531,0.05,0.884,0.066,2018-11-22
749,-0.7351,0.075,0.925,0.0,2018-11-28
750,-0.8074,0.243,0.757,0.0,2018-11-27
751,0.296,0.046,0.884,0.069,2018-11-29
752,0.891,0.0,0.764,0.236,2018-11-30
753,0.5994,0.0,0.904,0.096,2018-12-05
754,-0.6908,0.099,0.828,0.073,2018-12-06
755,-0.6908,0.064,0.925,0.01,2018-12-07
756,0.5267,0.0,0.911,0.089,2018-12-08
757,0.9274,0.014,0.822,0.163,2018-12-11
758,-0.9623,0.215,0.73,0.055,2018-12-12
759,0.0772,0.038,0.939,0.023,2018-12-14
760,0.0772,0.0,0.957,0.043,2018-12-15
761,-0.2023,0.053,0.947,0.0,2018-12-18
762,0.5423,0.028,0.923,0.049,2018-12-19
763,0.7906,0.0,0.924,0.076,2018-12-20
764,0.8126,0.101,0.698,0.201,2018-12-21
765,-0.3182,0.22,0.661,0.119,2018-12-22
766,-0.7351,0.079,0.893,0.027,2018-12-26
767,0.1531,0.0,0.957,0.043,2018-12-28
768,-0.4854,0.119,0.784,0.098,2019-01-05
769,0.0772,0.0,0.96,0.04,2019-01-09
770,0.8625,0.032,0.872,0.096,2019-01-08
771,-0.7003,0.09,0.91,0.0,2019-01-15
772,0.5719,0.0,0.93,0.07,2019-01-16
773,0.5106,0.115,0.695,0.189,2019-01-19
774,-0.3818,0.088,0.83,0.082,2019-01-21
775,-0.3818,0.085,0.841,0.074,2019-01-24
776,0.4939,0.0,0.901,0.099,2019-01-23
777,0.0,0.0,1.0,0.0,2019-01-25
778,0.1027,0.085,0.825,0.09,2019-01-26
779,-0.5994,0.088,0.877,0.035,2019-01-28
780,0.0,0.0,1.0,0.0,2019-01-30
781,-0.0258,0.055,0.896,0.048,2019-01-31
782,0.9042,0.0,0.926,0.074,2019-02-01
783,0.1531,0.049,0.878,0.074,2019-02-05
784,0.6808,0.054,0.83,0.116,2019-02-06
785,0.7003,0.0,0.901,0.099,2019-02-13
786,0.7096,0.026,0.895,0.079,2019-02-15
787,-0.9666,0.146,0.814,0.041,2019-02-18
788,0.7684,0.014,0.913,0.072,2019-02-20
789,0.2023,0.0,0.938,0.062,2019-02-19
790,0.802,0.029,0.896,0.075,2019-02-21
791,0.0,0.0,1.0,0.0,2019-02-23
792,-0.6808,0.056,0.944,0.0,2019-02-22
793,0.0,0.0,1.0,0.0,2019-02-24
794,0.9619,0.027,0.851,0.122,2019-02-27
795,0.0,0.0,1.0,0.0,2019-02-28
